Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
France,2022,Hydro,82498.20340965409,28717.25807378153,5793471441.888561,1166339226,124060843186900.42,466517.9192395055,54005.644490650666,31681.126421991146,922885.2697900845,25452,1,2014819263.9123204,1,19.060929545917872,751.8081316161412,289.2980268169219,10.455279664594158,34.19816598454163,34.698053202785786,9.45445762217857,654.373673317881,0.24054096214491794,0.08904231044213179,113513819.55229689,940498705.9896104,7.707768124381139,1,74.41318425809149,67.88788518582636,1,797,1.0748969702578837,0,1,0.5543147676803084,19.68907749062925,79.3216946645669,1,8.298762640354228,0.6892398777116049,4.66613031446181,2.1926688956853404,0.7356532789718406,96.12673166607311,63.11140211364146,93.05475937041828,962,65,2300,422744,62.184864226919245,1,0
China,2016,Biomass,3302.251766239887,29081.849942523546,7990657819.412189,60914793,52923847598116.48,180605.80847034455,92415.78060695887,7008.994013625579,53836.27822633323,986338,0,8583331711.765338,1,20.553584044418542,238.997772156187,175.27236459345707,9.718595464495003,62.015922391450886,12.89176795859035,73.447160966877,771.9329229847266,0.35866658883694824,0.35205271398463106,528887168.4192988,255820892.50198343,3.6563871917716884,1,54.673708927691436,99.27883000920923,0,978,0.7496368438043688,0,0,63.54940667263266,39.399282015406236,54.79146688815232,0,3.145066859823782,7.70434053107617,2.2228273817502,9.413842954471157,6.726803384678401,65.5153365462539,98.88878715373444,25.4450166298952,10,58,5253,247169,10.89922562489869,1,0
Brazil,2019,Geothermal,92311.36408156615,40956.642098182616,7269310708.959967,262962924,160494910266422.9,639123.7569605771,76109.19160687421,95066.66026342202,582103.3748428087,451254,0,607106869.6705294,1,28.30839164078464,1909.8249605374824,121.23726734809345,6.823023038223667,98.85124653557504,74.8333772887975,28.855692033449486,532.2986889480414,0.18041969260916058,0.34333740382937217,59908234.00326128,719460035.6925019,5.659222420061728,1,53.49589751772168,18.32183570280572,0,240,7.361766458601698,0,1,82.47234113182809,73.60958651437141,57.75877119558888,0,2.8889512156742048,8.681666709237465,4.142129936375522,6.354804470878065,2.3217257413430428,23.36723499138045,29.184479601413372,69.24773832159777,405,30,6802,835475,75.25571172320245,0,0
Brazil,2018,Hydro,42075.60066924883,30012.184654195753,8240566549.0973625,487237831,114241546082367.94,503861.97811035777,1973.0527260069648,55167.68480065498,119635.1484092803,87607,0,4893291039.931223,0,12.77832037087353,731.5699918878539,105.82491674607778,1.0892760810644664,39.36794930433011,5.411656809360044,30.894169298855978,136.82982964623307,0.00808840780511666,0.23569821159459148,773663403.7473842,652312084.9345148,5.680014491861315,0,64.83523948188444,46.360377504478755,1,799,2.6157711362051614,1,0,84.89944152089419,29.68963734961376,20.78813138973804,0,2.350207173289008,2.426148701215628,0.09476634760623437,7.817555774248549,2.788624056173453,18.98816997381911,87.50503075999228,29.57124675789601,403,18,3428,186980,13.576122785826216,1,0
Japan,2018,Geothermal,69442.1842912814,35602.647812893665,375974933.1690149,551961640,155212620999632.75,88734.2338307829,29217.674800907247,56073.58576322714,276077.2771814258,805552,0,4322583436.463729,0,15.763786854856306,1674.8058428708207,184.10802539800443,13.261467353385552,87.60963941792942,50.752255101953125,33.393757089318186,676.3993682167272,0.5225650261363994,0.25462512519608127,983478237.4314095,983850438.9387176,6.83781158553238,1,73.68488760829531,14.125588047129567,1,110,8.743541515085768,0,1,36.49808814866439,84.68382206450374,57.44555616416932,0,5.928173730444537,5.752899331690378,2.219551153252249,4.025273562311864,2.6354038855798834,70.2827116254518,77.78742106420289,37.262783250915476,843,46,717,155525,84.16411674867051,1,1
USA,2004,Wind,99685.26470537626,2533.9608639762855,8965256036.79463,22171057,173306294957786.7,321090.7351640565,69610.7902512589,9800.800514323035,389940.3016610127,226519,1,2793459980.907764,0,29.618214589643927,2798.528125412245,250.57167806478822,8.828867331448508,4.278566309794007,29.131885894710983,70.69235760098074,114.64739822900876,0.3419581549939169,0.19583474761203612,188138827.5718802,681090186.6600845,2.4562653287055936,1,99.87008346635743,15.646204785224349,1,100,3.8418441218625543,1,1,90.86824416994307,48.897420808924906,72.50677840935266,1,6.701830321000008,2.376079991556966,2.8148429568066238,7.5486520368344125,2.9448043641775112,46.693948576731145,12.795010376270966,62.14693086039216,808,79,5667,877698,36.78991858133964,1,0
India,2000,Geothermal,7279.961972704989,4887.5474188060125,4457284458.264808,1271700838,84051453154144.6,138614.43392713388,51036.78566842519,53206.41820904391,303557.14050578576,201240,1,1564472106.8178709,0,33.361552254164195,928.2840727006692,115.61183312676779,9.833829280099621,40.90885497826024,18.45323066961163,40.547916969585174,617.6562765867183,0.6748582490832433,0.19362277996824717,345386186.2338396,459473828.95452887,7.842141174726898,1,25.51918353522925,62.32012364830306,0,138,2.3391667006450465,0,1,60.58977455100082,29.659290292141215,66.17031583680247,1,8.258570130505436,3.8331077507901004,8.06212276434154,1.3924643099109857,0.44460600020757024,38.300653013215765,63.94405960163647,75.81348048789172,186,61,4621,543639,2.8914770387426625,1,0
Australia,2002,Hydro,58377.8394188046,45309.25026972508,6319616298.1238365,891880887,87909598754832.0,876506.57324328,94525.80095728075,50551.35292109791,888215.815562556,539338,1,478617492.1398294,0,-5.5252124535046985,2680.2550952652564,264.16633505781635,2.806987951748494,45.69719113386223,27.678831419388437,43.87224152301845,372.49154714179326,0.3243020439567482,0.4661120946164248,230082308.7054074,48601979.633213595,1.4646359945639276,0,3.743849201796401,11.567172067365805,1,568,9.035379826935708,0,0,37.12521516420053,21.55568204801582,67.51648939765813,0,9.086892105552982,8.774695177585588,4.69786368856229,9.679946696835948,9.747406117175808,82.30522388483587,3.5003688803789568,65.80493717428112,161,47,8614,560207,82.7792508449063,1,1
Russia,2000,Solar,48596.81929175919,15193.04101786647,1214388106.538446,184056980,102146518584367.05,792572.3367991078,37729.5823505371,42182.49350525855,141473.17001841424,42763,1,2422504528.9298015,1,31.86796745527502,1863.1592118273265,259.7702898920374,14.26249421775656,15.508547251271054,83.91019176507885,24.419066594433502,116.72488706517242,0.8611410105413331,0.09402781703696085,56470622.98697697,681584144.2489752,6.335491989683351,0,42.079733280875466,84.4045454386835,0,848,5.548978146733593,0,0,2.7345410876134846,21.232423481163142,87.18248836937339,0,5.185983763566393,0.5220185479311412,5.588177859271704,8.803677322317816,8.924901709745713,97.9990898673152,42.53347498558837,38.94139900933424,38,49,9837,982141,95.5605120564907,1,1
Germany,2020,Geothermal,7540.285917574984,19996.253247684857,9668754051.358849,1331533761,12568776123920.863,323570.67047515046,53648.15943314158,41708.003044758334,817555.9568711843,56170,0,3771155610.1016145,1,27.766272419148464,2626.210426862472,144.2936774319442,10.98689350098422,26.618014813879554,8.68679683544814,89.3125459628946,895.5922212060151,0.025824875503280498,0.21869327225508406,677992080.1159198,25032778.83217072,9.683916836921627,1,50.71016970693351,85.94981530323638,0,863,5.804340682598406,0,1,2.80318911291364,32.87866235207326,42.48028722793977,0,5.705426803189001,9.318242484349998,5.230157815873784,4.212239154450284,8.906186146296866,19.699255350932177,54.75796953308871,88.31642787967814,705,59,8399,267099,86.97858424769002,1,1
Brazil,2007,Geothermal,88663.50522880079,27055.7643103843,8237641690.637593,594466125,155784281135223.12,443411.6617111014,74449.22993977224,74807.41099352897,503667.8960316851,878142,0,6250321570.985782,0,-9.89287454613841,409.58740450122946,278.660283820121,11.181994711117015,46.488817357164756,91.09853643977495,84.62541312601792,53.12683466200788,0.6998347514090407,0.39374240465620164,391547508.40374726,988222059.4006941,5.956642160084515,0,89.30935475998186,95.80297136064401,0,347,4.608361414369918,0,0,33.39321219474712,38.42659282048631,72.28373542281419,1,1.5596070662813366,3.16486904601902,7.537944362796934,4.193686473390239,5.3761478965724,1.3156121783842512,63.11027136102049,73.0544250962017,821,46,7300,263624,6.257085882127589,1,0
France,2021,Wind,80825.97774396223,567.8130048874696,3416481865.834873,1457653055,32504367935736.01,666359.0730844274,21350.10935308408,12155.38275519722,780845.8111532964,312356,0,7361081421.325518,0,12.033207207081851,2009.4527237888942,294.86710148169163,13.6338672186075,72.73216565856238,96.38606819085092,98.91270677576436,897.9279880313771,0.31116256996579317,0.42207979362912584,158274905.73625478,707562434.4644687,8.902876589754044,1,38.753598472624,66.60560437032804,1,590,3.336929836192989,0,0,86.75514290969471,32.2423525412741,38.74296365244041,0,4.744207094012842,1.1819868657317933,0.00017208459769824103,2.8815910588078584,8.97040929588944,55.218584617962804,85.62170801907747,27.25184678802539,384,53,3003,756734,33.94947676926058,1,1
France,2006,Solar,6467.792956713798,14642.519496987516,2351369692.1219754,1473356811,18676518580623.777,726011.1305212998,42380.746662733196,1176.4292555196603,213790.25544019634,956429,0,3692456443.72156,1,15.319174867088336,1035.854531473361,276.69654632061565,4.073447487894596,5.109911759775388,87.77417552240692,10.363464962587965,500.7299114422165,0.9215306010307734,0.44422353418008054,448309620.8708824,567473823.6247929,8.378171951480875,0,69.16581784673362,86.24861361402377,1,724,4.06473435182977,1,0,38.97984184852713,18.311437756718185,33.342014460888926,0,6.581990069140674,7.850464272029306,3.7990245612897033,0.856238744927591,9.609026162339783,19.31410484949455,64.73884819537075,39.65614294333834,997,55,5563,145499,55.17203926914919,0,0
France,2022,Wind,8118.768692184673,31558.329336556482,2932029525.3001966,307620936,195154816987406.3,738818.2390026072,3047.376404344741,82318.42759620644,740000.2302855295,620654,1,4360581829.174823,0,30.000836066532877,507.77061869793255,153.24653983156503,6.929748675226318,73.7264742004763,96.3889744935259,3.2957932770636744,97.69558342520408,0.9869817310196662,0.47632520123605837,36285877.36156482,4611700.604282053,5.454362750897045,1,63.17152491390119,81.7041369592376,0,361,7.538340200640453,0,0,67.90550497270273,23.397025567143224,69.38634891043566,0,0.6497518539656888,4.221831217352808,8.029708531549497,2.666911450292452,0.40697433249247794,19.67797865933605,58.1883099954582,76.74838710573752,87,48,9316,51277,52.62979058122424,1,0
France,2002,Solar,40437.2932110702,17215.873592970085,3913289866.4482803,103181594,129669023027525.7,120676.7671903858,33915.871237241445,14412.146144314516,733552.6117446392,257407,0,7292806714.685848,1,9.21348380343904,2528.928567591038,174.62230650746793,3.983462068868322,36.555998422098845,44.79526981178419,97.80689328093804,385.20988499405547,0.06857605811496958,0.17168297864577958,950126596.7979093,946623928.3988473,3.230141778069009,0,67.70281160946625,51.887282862340946,0,900,1.7810761391322882,0,0,6.6827597920263715,37.88535534062121,38.05394368903361,0,0.42249548226166,3.741020572488881,1.9532462013977636,1.322080445502446,5.035349444791689,73.42990628564667,25.154991680497574,43.85483181181365,944,35,4553,559043,11.3746331965901,1,0
Japan,2022,Geothermal,85439.74998916134,36700.581306368054,3780945249.407843,1374419237,3324461330554.1206,440261.65462315694,61676.70164376476,4581.071509640107,126857.88330348092,243898,0,1698550562.594645,1,13.53515976910722,2444.760829253491,181.3131067301125,4.895821959563573,60.06775048585443,52.32301560333279,15.725366919926332,541.0540107503873,0.48078274426079837,0.45850355442566876,994593290.994296,994268168.0627321,5.6586119362733625,0,35.48970033887615,49.631671540015034,1,471,9.487463477247747,1,0,54.240574538732844,29.882991055402474,61.69580615415411,1,9.379287578473795,0.22626589252922602,3.4028350091811275,8.901927092145485,1.4962877483551196,94.14892243089304,96.13331349234637,93.81606511725568,279,73,7588,788452,94.42099948763779,0,1
India,2022,Biomass,85903.40563298442,19211.43683598141,4895713561.678841,202645014,9217137964340.805,642408.5477627057,75997.38343073559,13307.294198126716,149449.13677325362,86884,0,5839656872.511918,0,30.469542272346494,2780.2035093048235,237.32770371043264,11.097984437926874,14.465525643974097,19.379197043110572,73.4126827880489,761.6736979541515,0.5404920403520951,0.4028660401163849,720638136.1156676,423602217.8058926,8.613104790419648,0,6.7184918295188805,41.47556494931941,1,545,2.750909208377484,0,1,96.9764064117517,1.9062112775288798,48.975718619477895,0,6.968323698408714,9.655840532000493,4.713004942320516,4.097345030934939,1.3084259189399183,15.390741398958907,32.82314235582843,45.35183583569844,145,9,1226,647486,92.90040659398312,0,1
USA,2002,Geothermal,77566.78635563893,48141.48264299374,6521346737.339186,1018139046,41124663265896.04,893648.5433586495,73146.29367292652,26520.413271607675,760333.7505794514,745587,0,1577022901.5846293,1,17.10451736993563,2906.088636337802,197.90508522445447,2.7802925541413623,68.74050532687438,25.923969019129125,32.74894213794338,5.818909767605657,0.6369706433636597,0.25508516354668676,141144427.49912643,270557707.6151953,8.879464216096252,1,72.59987388122755,90.08144821172151,0,719,5.833658975162201,0,1,99.92477258923448,56.61331492968792,19.65391207995659,0,7.27295387161411,6.547507218308208,0.8156655550972836,4.114814052998098,6.11512645789327,65.90317423176491,65.61945429547586,25.71435816438087,190,21,6958,279884,58.023220044288536,1,0
Brazil,2007,Solar,46602.61649478052,26284.74876615901,1348425993.6370745,616299198,8923698277422.371,424380.0461730341,11584.788607849687,54774.72209762441,322712.12577798835,794572,1,2212962376.3967085,1,16.311968518239315,853.0704230921618,248.63458339090502,13.527564598085858,93.1816718718863,53.49008599259879,91.1839883287894,705.8538122144734,0.6710186681023206,0.2008484876083374,307167119.56680506,694434255.2589163,3.3427243959184016,0,0.6249083835874303,54.1478852404562,0,42,1.6032517930629675,1,1,62.7403648334607,15.664263136078272,31.38585182640262,1,9.210451860108762,3.4261261470999904,9.545268512867962,8.478250447579228,6.203707376213119,19.318114834407506,23.92728327315652,19.698792180525317,974,14,4459,154720,72.37322337442029,0,1
Germany,2021,Solar,97981.70468278955,19986.277111517735,3841066844.6838236,354432313,39144812105825.1,798617.9163495208,2723.4116013391467,66953.34504000803,530778.3385318264,831612,0,7858622980.861675,0,30.00968415668647,1544.7004689524335,115.84483572212545,14.269686566322221,34.31778379466621,30.775761242701627,2.127058007030369,496.0221944841653,0.22254444677730667,0.1747773438101965,24596603.518875234,896366925.5943671,7.330243713666143,1,27.550125812278882,73.84741068502831,1,411,7.772588814974294,0,1,30.633237967945316,70.180218746263,79.13832596693089,0,2.616937654340231,2.4762777081765885,9.898485918766163,2.767859620614858,3.7611200222230536,51.18308183545689,62.112759659005256,37.867966146368246,404,24,3416,778508,4.464436940715844,0,1
India,2011,Geothermal,13240.091052134065,20156.307949234862,2997771909.9666014,1276433875,134831858084861.84,497492.0916353106,12693.12349574074,94557.95158633814,747382.4959618372,747953,1,8790208367.739784,1,-2.6044401094432423,2495.053018236136,123.65780837574766,11.904647421931006,77.93456583569142,72.76654347061555,50.68589626315861,799.2503381292809,0.682609278946588,0.09104604634425731,893170477.4929584,262502674.20684123,3.614652809293013,0,41.0731434704385,48.6582261753588,1,56,4.488826180570367,1,1,45.758526447288816,29.880167804138726,37.26972396220955,1,1.5161471556843042,5.358630250714967,8.66990809861366,8.511114381699395,0.9126326607630353,34.68531375491509,36.712447347325906,99.52679854304422,379,84,4877,760874,4.301374972122918,1,1
Canada,2023,Hydro,88725.76427783175,31932.138559401923,7356931436.809988,1368599117,49411040873048.2,649129.9564795934,11745.774392300375,10400.547931560926,435515.7157895061,205625,1,1829452978.534691,1,37.57783277699077,359.5957708724786,265.2388928760429,0.44280328146212855,59.59460176738611,47.7246136560724,27.662935193563076,330.44462062682936,0.9597014456700029,0.19779229561392087,493414814.58956075,16631528.686620837,1.3754833587647386,0,62.473989855047186,16.164295843016774,0,769,1.8149894236939013,0,1,79.6086544874388,86.0824150620152,62.955201825043616,1,2.595214797720974,4.3695031018228345,2.0223148639596245,9.001800315798343,7.870180849670395,49.7038500451996,60.39408026350143,12.0862010287488,975,55,6379,62351,45.824560268076965,1,1
